SN		Schema 2.9																																																																										
SV		2.9																																																																										
C			0.4																																																																									
T		TOKEN		CP3KK4																																																																								
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	178			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign164			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 166					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	179			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign165			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 167					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	180			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign166			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 168					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	181			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign167			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 169					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	182			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign168			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 170					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	183			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign169			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 171					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	184			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign170			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 172					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	185			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign171			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 173					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	186			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign172			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 174					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	187			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign173			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 175					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	188			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign174			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 176					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	189			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign175			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 177					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	190			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign176			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 178					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	191			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign177			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 179					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	192			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign178			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 180					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	193			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign179			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 181					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	194			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign180			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 182					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	195			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign181			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 183					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	196			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign182			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 184					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	197			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign183			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 185					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	198			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign184			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 186					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	199			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign185			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 187					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	200			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign186			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 188					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	201			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign187			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 189					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	202			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign188			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 190					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	203			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign189			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 191					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	204			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign190			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 192					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	205			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign191			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 193					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	206			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign192			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 194					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	207			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign193			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 195					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	208			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign194			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 196					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	209			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign195			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 197					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	210			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign196			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 198					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	211			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign197			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 199					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	212			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign198			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 200					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	213			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign199			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 201					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	214			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign200			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 202					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
