SN		Schema 2.9																																																																				
SV		2.9																																																																				
C			4000																																																																			
T		TOKEN		CP5LLJ0																																																																		
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	CC:AGE TARGETING	CC:GENDER TARGETING	CC:AGENCY-PUBLISHER PAID	CC:DAYPART TARGETING	CC:GEO TARGETING LEVEL	CC:BEHAVIORAL TARGETING	CC:CONTEXTUAL TARGETING	CC:RETARGETING	CC:CPE KPI	CC:PUBLISHER PRODUCT	CC:EXPIRATION_DATE	CC:FEES	CC:COMMISSION	CC:NEWCOLUMN	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	603			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign589			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	604			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign590			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	605			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign591			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	606			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign592			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	607			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign593			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	608			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign594			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	609			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign595			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	610			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign596			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	611			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign597			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	612			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign598			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	613			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign599			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	614			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign600			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
