SN		Schema 2.9																																																																											
SV		2.9																																																																											
C			7.98																																																																										
T		TOKEN		CP3D3Q																																																																									
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	marketValue	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	196			3COM.COM	Display Standard			Perf3complacmnt184					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	197			3COM.COM	Display Standard			Perf3complacmnt185					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	198			3COM.COM	Display Standard			Perf3complacmnt186					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	199			3COM.COM	Display Standard			Perf3complacmnt187					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	200			3COM.COM	Display Standard			Perf3complacmnt188					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	201			3COM.COM	Display Standard			Perf3complacmnt189					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	202			3COM.COM	Display Standard			Perf3complacmnt190					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	203			3COM.COM	Display Standard			Perf3complacmnt191					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	204			3COM.COM	Display Standard			Perf3complacmnt192					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	205			3COM.COM	Display Standard			Perf3complacmnt193					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	206			3COM.COM	Display Standard			Perf3complacmnt194					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	207			3COM.COM	Display Standard			Perf3complacmnt195					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	208			3COM.COM	Display Standard			Perf3complacmnt196					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	209			3COM.COM	Display Standard			Perf3complacmnt197					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	210			3COM.COM	Display Standard			Perf3complacmnt198					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	211			3COM.COM	Display Standard			Perf3complacmnt199					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	212			3COM.COM	Display Standard			Perf3complacmnt200					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
